code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_assessments_submitted,average_score,total_weighted_score,total_clicks,unique_days_active
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,-19.0,,268,5.0,66.4,67.4,677.0,52.0
AAA,2013J,376439,M,North Region,HE Qualification,,0-35,0,60,N,Distinction,-87.0,,268,5.0,87.0,87.3,2342.0,154.0
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-64.0,,268,5.0,72.8,73.0,2333.0,124.0
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-155.0,,268,5.0,67.8,67.0,1062.0,97.0
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-61.0,,268,5.0,75.6,76.30000000000001,543.0,91.0
AAA,2013J,386924,M,Ireland,Lower Than A Level,,0-35,0,120,N,Pass,-192.0,,268,5.0,67.8,68.9,164.0,31.0
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-38.0,,268,5.0,68.0,68.8,910.0,114.0
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-179.0,,268,5.0,63.8,63.7,671.0,57.0
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-185.0,,268,5.0,60.6,61.9,875.0,50.0
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-31.0,202.0,268,3.0,69.66666666666667,34.3,639.0,50.0
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-58.0,,268,5.0,45.0,43.5,363.0,44.0
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-54.0,,268,5.0,68.4,69.1,3003.0,177.0
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-38.0,,268,5.0,74.2,74.8,876.0,50.0
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,-23.0,,268,5.0,61.4,61.1,996.0,70.0
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,-57.0,,268,5.0,46.4,45.0,1183.0,87.0
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-53.0,,268,5.0,65.0,67.0,955.0,90.0
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-130.0,,268,5.0,72.6,70.7,1445.0,83.0
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,-129.0,,268,5.0,43.8,41.6,509.0,26.0
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-67.0,,268,5.0,77.2,77.3,1388.0,87.0
AAA,2013J,405961,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,-170.0,-100.0,268,0.0,0.0,0.0,0.0,0.0
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-73.0,,268,5.0,76.4,76.0,807.0,105.0
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,-60.0,172.0,268,3.0,59.666666666666664,29.1,1359.0,49.0
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,-15.0,,268,3.0,76.0,37.6,342.0,27.0
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-58.0,,268,5.0,58.4,58.3,411.0,25.0
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,-52.0,,268,5.0,59.8,61.0,646.0,50.0
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-53.0,,268,5.0,70.6,70.0,739.0,43.0
AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-32.0,119.0,268,2.0,40.5,12.3,1009.0,49.0
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,-38.0,,268,5.0,87.6,86.9,1241.0,140.0
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-43.0,73.0,268,1.0,86.0,8.6,400.0,16.0
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-120.0,,268,5.0,70.6,70.0,2832.0,131.0
AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-38.0,,268,0.0,0.0,0.0,58.0,2.0
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-29.0,,268,5.0,66.6,65.0,901.0,78.0
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-16.0,,268,5.0,73.0,72.6,998.0,88.0
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-156.0,,268,5.0,71.8,69.9,1129.0,61.0
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-32.0,,268,5.0,72.4,73.2,521.0,58.0
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-127.0,,268,5.0,81.0,81.0,2328.0,112.0
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-51.0,,268,5.0,72.0,73.0,910.0,66.0
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,-43.0,,268,5.0,59.2,58.0,224.0,32.0
AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,-30.0,128.0,268,2.0,81.5,24.1,488.0,17.0
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,-158.0,,268,5.0,73.2,73.7,780.0,42.0
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,-22.0,,268,5.0,71.4,70.6,1271.0,50.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-38.0,,268,2.0,40.0,16.0,194.0,19.0
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-17.0,,268,5.0,82.8,82.4,7067.0,259.0
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,-46.0,,268,5.0,76.2,73.4,605.0,36.0
AAA,2013J,603861,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,-38.0,241.0,268,5.0,63.0,64.0,955.0,68.0
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,-43.0,,268,2.0,66.0,18.6,406.0,34.0
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,-29.0,,268,5.0,66.0,66.3,3064.0,131.0
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,-57.0,,268,5.0,80.8,80.7,5680.0,226.0
AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,-73.0,23.0,268,1.0,0.0,0.0,1228.0,27.0
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,-138.0,,268,5.0,72.0,70.2,4007.0,187.0
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,-67.0,,268,5.0,81.2,81.5,7288.0,229.0
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-91.0,,268,5.0,76.4,78.0,3004.0,166.0
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-59.0,,268,5.0,61.8,60.3,1357.0,94.0
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-67.0,,268,5.0,77.2,77.2,1216.0,102.0
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-170.0,,268,5.0,72.0,73.4,870.0,66.0
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,-42.0,173.0,268,4.0,59.75,39.6,1980.0,135.0
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-62.0,,268,5.0,68.0,67.19999999999999,3098.0,158.0
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-108.0,,268,5.0,56.6,56.5,5988.0,176.0
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-87.0,,268,5.0,70.0,69.9,1896.0,150.0
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,-144.0,,268,5.0,82.6,81.2,1695.0,125.0
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-63.0,203.0,268,2.0,65.5,19.6,641.0,36.0
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-35.0,,268,2.0,35.0,9.5,240.0,24.0
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-195.0,,268,5.0,75.2,75.0,910.0,75.0
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,-169.0,,268,2.0,59.0,17.8,1907.0,43.0
AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-87.0,27.0,268,0.0,0.0,0.0,467.0,22.0
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,-38.0,,268,5.0,81.8,80.9,3460.0,165.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,20.0,,268,5.0,61.6,62.2,939.0,47.0
AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-30.0,,268,5.0,61.8,60.2,3493.0,155.0
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-102.0,,268,5.0,73.0,72.2,4202.0,133.0
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-95.0,,268,5.0,79.6,77.9,723.0,19.0
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,-95.0,,268,2.0,77.5,22.5,998.0,44.0
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-195.0,,268,5.0,84.6,84.9,6025.0,215.0
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-191.0,,268,5.0,85.0,85.3,5061.0,227.0
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-124.0,37.0,268,1.0,68.0,6.8,643.0,29.0
AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-106.0,,268,5.0,78.2,77.5,2756.0,124.0
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-30.0,,268,5.0,83.8,84.0,1759.0,75.0
AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,-198.0,103.0,268,2.0,61.0,17.9,2756.0,75.0
AAA,2013J,1763015,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-58.0,-2.0,268,0.0,0.0,0.0,420.0,3.0
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,-43.0,,268,5.0,66.2,67.5,7057.0,224.0
AAA,2013J,1801229,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,-106.0,,268,5.0,76.8,76.69999999999999,1443.0,86.0
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-32.0,,268,5.0,77.4,77.8,459.0,41.0
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-164.0,,268,5.0,71.0,69.1,6518.0,238.0
AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,-53.0,,268,5.0,62.6,62.8,5975.0,228.0
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-42.0,,268,5.0,72.0,71.2,1754.0,99.0
AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-81.0,,268,5.0,73.6,73.2,931.0,63.0
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-57.0,,268,5.0,70.4,69.7,4294.0,120.0
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-102.0,,268,5.0,73.0,71.2,1992.0,147.0
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,-29.0,,268,5.0,53.6,54.9,470.0,47.0
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-108.0,240.0,268,5.0,83.6,83.8,11139.0,219.0
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-195.0,,268,4.0,67.25,50.3,1216.0,60.0
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-32.0,,268,5.0,76.0,75.6,1401.0,81.0
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-102.0,,268,5.0,78.4,79.1,519.0,39.0
AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-137.0,,268,5.0,66.6,67.3,1734.0,94.0
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-74.0,,268,5.0,61.2,62.1,2386.0,145.0
AAA,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,-16.0,138.0,268,3.0,35.666666666666664,18.4,1430.0,34.0
AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-65.0,173.0,268,3.0,60.333333333333336,30.2,849.0,62.0
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-123.0,,268,5.0,69.6,67.2,1146.0,78.0
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-45.0,,268,5.0,67.8,68.1,685.0,65.0
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-148.0,,268,4.0,59.75,41.3,1967.0,87.0
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-65.0,,268,5.0,65.6,64.1,701.0,53.0
AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-35.0,,268,5.0,82.4,82.3,4712.0,170.0
AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-59.0,163.0,268,3.0,66.0,33.1,1262.0,82.0
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-46.0,,268,5.0,52.6,52.9,1888.0,83.0
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,-59.0,,268,5.0,70.0,70.0,2385.0,188.0
AAA,2013J,2149225,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,-36.0,10.0,268,0.0,0.0,0.0,319.0,8.0
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-49.0,,268,5.0,62.2,61.8,3385.0,110.0
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,-32.0,,268,5.0,73.8,73.9,1454.0,56.0
AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-43.0,,268,1.0,70.0,7.0,231.0,11.0
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-50.0,,268,5.0,69.0,68.4,1346.0,73.0
AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-113.0,,268,5.0,66.0,66.3,4214.0,164.0
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-108.0,,268,5.0,67.2,67.3,1401.0,95.0
AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-35.0,,268,5.0,75.6,75.7,1455.0,72.0
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-66.0,,268,5.0,71.2,69.9,1080.0,69.0
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-116.0,,268,5.0,76.4,77.1,3236.0,168.0
AAA,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-28.0,175.0,268,2.0,54.5,14.7,2543.0,82.0
AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-74.0,,268,5.0,83.0,83.6,1685.0,118.0
AAA,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-129.0,,268,5.0,51.4,48.9,307.0,33.0
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,-85.0,,268,5.0,61.2,60.5,303.0,24.0
AAA,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-45.0,178.0,268,3.0,32.0,18.099999999999998,1129.0,44.0
AAA,2013J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-56.0,-19.0,268,0.0,0.0,0.0,0.0,0.0
AAA,2013J,2324976,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-101.0,-50.0,268,0.0,0.0,0.0,0.0,0.0
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-56.0,,268,5.0,57.2,58.800000000000004,565.0,36.0
AAA,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-57.0,,268,5.0,80.0,80.5,593.0,28.0
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-38.0,,268,5.0,73.2,74.2,1814.0,107.0
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-24.0,,268,4.0,51.5,34.5,445.0,30.0
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,-102.0,,268,5.0,67.8,69.8,1588.0,123.0
AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,-53.0,58.0,268,1.0,68.0,6.8,373.0,22.0
AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,-80.0,,268,5.0,83.4,81.6,7182.0,257.0
AAA,2013J,2365101,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn,-129.0,-80.0,268,0.0,0.0,0.0,0.0,0.0
AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-22.0,,268,5.0,75.6,75.7,2148.0,93.0
AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-94.0,,268,5.0,50.6,51.2,2146.0,70.0
AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-185.0,,268,5.0,73.4,75.5,749.0,83.0
AAA,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-101.0,242.0,268,4.0,73.0,50.9,818.0,44.0
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-17.0,,268,5.0,46.8,45.3,574.0,23.0
AAA,2013J,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,-35.0,220.0,268,2.0,80.0,24.3,1497.0,42.0
AAA,2013J,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,-38.0,,268,5.0,82.8,83.1,3344.0,202.0
AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-73.0,,268,5.0,77.6,77.5,2458.0,166.0
AAA,2013J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,-52.0,114.0,268,1.0,51.0,5.1,655.0,34.0
AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-53.0,,268,5.0,74.4,74.9,2684.0,101.0
AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-32.0,,268,5.0,60.6,60.5,622.0,39.0
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,-71.0,,268,3.0,24.666666666666668,10.8,183.0,21.0
AAA,2013J,2457256,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,-50.0,,268,5.0,70.0,70.5,1611.0,94.0
AAA,2013J,2458355,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-81.0,,268,5.0,90.6,91.0,4187.0,229.0
AAA,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,-52.0,,268,5.0,78.8,77.1,3424.0,177.0
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,-11.0,,268,2.0,56.0,16.2,967.0,53.0
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-22.0,,268,4.0,44.5,40.1,523.0,33.0
AAA,2013J,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,-106.0,219.0,268,1.0,67.0,13.4,2176.0,110.0
AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-46.0,,268,5.0,79.6,79.69999999999999,323.0,43.0
AAA,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-195.0,,268,5.0,75.8,74.80000000000001,1949.0,97.0
AAA,2013J,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-59.0,,268,5.0,55.6,55.8,1616.0,111.0
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-144.0,,268,5.0,73.6,74.4,1690.0,99.0
AAA,2013J,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,-43.0,,268,5.0,77.2,77.9,2864.0,150.0
AAA,2013J,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-65.0,,268,5.0,79.4,79.19999999999999,3070.0,198.0
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-105.0,,268,5.0,76.6,76.7,1617.0,97.0
AAA,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-158.0,,268,5.0,60.8,61.5,1078.0,75.0
AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,-46.0,,268,4.0,61.75,43.6,470.0,76.0
AAA,2013J,2529279,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-67.0,,268,5.0,78.0,78.8,1189.0,64.0
AAA,2013J,2532302,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-65.0,,268,5.0,63.2,60.3,1216.0,62.0
AAA,2013J,2536991,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,-87.0,,268,5.0,80.8,83.4,1080.0,95.0
AAA,2013J,2542724,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-59.0,13.0,268,0.0,0.0,0.0,228.0,9.0
AAA,2013J,2550279,F,North Region,HE Qualification,,35-55,0,60,N,Pass,-153.0,,268,5.0,62.6,62.8,2809.0,166.0
AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-94.0,,268,5.0,64.8,63.4,1327.0,135.0
AAA,2013J,2552472,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,-38.0,199.0,268,2.0,53.5,15.2,519.0,13.0
AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-67.0,,268,5.0,80.6,79.2,4441.0,171.0
AAA,2013J,2557283,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass,-80.0,,268,5.0,81.2,81.6,7262.0,248.0
AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-31.0,,268,5.0,71.2,73.1,650.0,51.0
AAA,2013J,2562034,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-30.0,,268,5.0,65.4,65.4,248.0,17.0
AAA,2013J,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-91.0,,268,5.0,71.8,70.9,1591.0,83.0
AAA,2013J,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-35.0,,268,5.0,71.8,71.8,1359.0,82.0
AAA,2013J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-81.0,93.0,268,0.0,0.0,0.0,26.0,3.0
AAA,2013J,2574528,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,-16.0,,268,5.0,75.4,77.3,988.0,81.0
AAA,2013J,2574583,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-63.0,,268,5.0,70.8,71.9,1890.0,129.0
AAA,2013J,2576122,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-137.0,39.0,268,1.0,64.0,6.4,250.0,14.0
AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-62.0,,268,5.0,79.6,80.1,1326.0,135.0
AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-94.0,,268,5.0,73.6,72.80000000000001,2905.0,121.0
AAA,2013J,2594139,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-74.0,,268,5.0,76.0,73.5,1868.0,56.0
AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-128.0,,268,5.0,72.6,74.0,2049.0,123.0
AAA,2013J,2599352,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-106.0,,268,5.0,76.4,75.7,1160.0,76.0
AAA,2013J,2600688,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-165.0,,268,5.0,70.0,70.1,582.0,31.0
