code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_assessments_submitted,average_score,total_weighted_score,total_clicks,unique_days_active
aaa,2013j,508818,m,london region,a level or equivalent,40-50%,0-35,0,120,n,pass,-156,268,268,5,71.8,69.9,1129,61
aaa,2013j,512460,m,south east region,he qualification,90-100%,0-35,0,120,n,pass,-32,268,268,5,72.4,73.2,521,58
aaa,2013j,544103,m,north western region,he qualification,40-50%,0-35,0,120,n,pass,-127,268,268,5,81.0,81.0,2328,112
aaa,2013j,550383,m,south east region,he qualification,60-70%,0-35,0,60,n,pass,-51,268,268,5,72.0,73.0,910,66
aaa,2013j,564450,m,west midlands region,he qualification,80-90%,0-35,0,120,n,fail,-43,268,268,5,59.2,58.0,224,32
aaa,2013j,568601,f,scotland,he qualification,30-40%,0-35,0,60,n,withdrawn,-30,128,268,2,81.5,24.1,488,17
aaa,2013j,572652,m,west midlands region,he qualification,70-80%,0-35,0,120,n,pass,-158,268,268,5,73.2,73.7,780,42
aaa,2013j,580389,m,ireland,he qualification,90-100%,0-35,0,120,n,pass,-22,268,268,5,71.4,70.6,1271,50
aaa,2013j,581129,m,east anglian region,a level or equivalent,30-40%,0-35,0,120,n,fail,-38,268,268,2,40.0,16.0,194,19
aaa,2013j,588775,m,south west region,a level or equivalent,90-100%,0-35,0,120,n,pass,-17,268,268,5,82.8,82.4,7067,259
aaa,2013j,591774,m,south region,post graduate qualification,90-100%,35-55,0,60,n,pass,-46,268,268,5,76.2,73.4,605,36
aaa,2013j,603861,m,north region,he qualification,20-30%,55<=,0,60,n,withdrawn,-38,241,268,5,63.0,64.0,955,68
aaa,2013j,606143,m,scotland,post graduate qualification,90-100%,35-55,0,60,n,fail,-43,268,268,2,66.0,18.6,406,34
aaa,2013j,704156,m,south region,he qualification,90-100%,55<=,0,120,n,pass,-29,268,268,5,66.0,66.3,3064,131
aaa,2013j,705379,m,west midlands region,a level or equivalent,60-70%,55<=,0,120,n,distinction,-57,268,268,5,80.8,80.7,5680,226
aaa,2013j,721259,f,south region,lower than a level,50-60%,55<=,0,120,n,withdrawn,-73,23,268,1,0.0,0.0,1228,27
aaa,2013j,749412,m,south region,lower than a level,70-80%,55<=,0,60,n,pass,-138,268,268,5,72.0,70.2,4007,187
aaa,2013j,760729,m,west midlands region,a level or equivalent,60-70%,55<=,0,60,n,distinction,-67,268,268,5,81.2,81.5,7288,229
aaa,2013j,905042,f,east anglian region,a level or equivalent,90-100%,35-55,0,60,n,pass,-91,268,268,5,76.4,78.0,3004,166
aaa,2013j,949618,f,south west region,a level or equivalent,50-60%,35-55,0,60,n,pass,-59,268,268,5,61.8,60.3,1357,94
aaa,2013j,958987,m,north western region,he qualification,40-50%,35-55,0,60,n,pass,-67,268,268,5,77.2,77.2,1216,102
aaa,2013j,968578,f,east anglian region,a level or equivalent,40-50%,35-55,0,60,n,pass,-170,268,268,5,72.0,73.4,870,66
aaa,2013j,969076,m,south west region,a level or equivalent,80-90%,35-55,0,180,n,withdrawn,-42,173,268,4,59.75,39.6,1980,135
aaa,2013j,971027,f,west midlands region,he qualification,90-100%,35-55,0,60,n,pass,-62,268,268,5,68.0,67.19999999999999,3098,158
aaa,2013j,978739,m,south region,he qualification,90-100%,35-55,0,60,n,pass,-108,268,268,5,56.6,56.5,5988,176
aaa,2013j,1035023,f,london region,lower than a level,30-40%,35-55,0,60,n,pass,-87,268,268,5,70.0,69.9,1896,150
aaa,2013j,1105478,m,scotland,he qualification,80-90%,55<=,0,60,n,pass,-144,268,268,5,82.6,81.2,1695,125
aaa,2013j,1352868,m,yorkshire region,a level or equivalent,20-30%,35-55,0,60,n,withdrawn,-63,203,268,2,65.5,19.6,641,36
aaa,2013j,1401935,m,west midlands region,a level or equivalent,70-80%,35-55,0,60,n,fail,-35,268,268,2,35.0,9.5,240,24
aaa,2013j,1402638,f,east midlands region,he qualification,30-40%,35-55,0,60,n,pass,-195,268,268,5,75.2,75.0,910,75
aaa,2013j,1414443,f,yorkshire region,a level or equivalent,10-20%,35-55,0,120,n,fail,-169,268,268,2,59.0,17.8,1907,43
aaa,2013j,1456619,m,south west region,a level or equivalent,90-100%,35-55,0,60,n,withdrawn,-87,27,268,0,0.0,0.0,467,22
aaa,2013j,1465690,m,west midlands region,he qualification,40-50%,35-55,0,120,n,pass,-38,268,268,5,81.8,80.9,3460,165
aaa,2013j,1472925,f,east anglian region,lower than a level,40-50%,35-55,0,60,y,fail,20,268,268,5,61.6,62.2,939,47
aaa,2013j,1488959,m,london region,a level or equivalent,70-80%,35-55,0,60,n,pass,-30,268,268,5,61.8,60.2,3493,155
aaa,2013j,1518989,f,south east region,lower than a level,80-90%,35-55,0,60,n,pass,-102,268,268,5,73.0,72.2,4202,133
aaa,2013j,1618738,m,london region,lower than a level,90-100%,35-55,0,60,n,pass,-95,268,268,5,79.6,77.9,723,19
aaa,2013j,1620151,m,south region,he qualification,90-100%,35-55,0,60,n,fail,-95,268,268,2,77.5,22.5,998,44
aaa,2013j,1626710,m,north western region,a level or equivalent,60-70%,35-55,0,60,n,distinction,-195,268,268,5,84.6,84.9,6025,215
aaa,2013j,1640609,m,west midlands region,a level or equivalent,30-40%,35-55,0,60,n,pass,-191,268,268,5,85.0,85.3,5061,227
aaa,2013j,1686521,f,north western region,lower than a level,50-60%,35-55,0,60,n,withdrawn,-124,37,268,1,68.0,6.8,643,29
aaa,2013j,1729319,f,scotland,he qualification,40-50%,35-55,0,60,n,pass,-106,268,268,5,78.2,77.5,2756,124
aaa,2013j,1746134,m,east anglian region,a level or equivalent,60-70%,35-55,0,60,n,pass,-30,268,268,5,83.8,84.0,1759,75
aaa,2013j,1758449,m,south region,lower than a level,30-40%,35-55,0,75,n,withdrawn,-198,103,268,2,61.0,17.9,2756,75
aaa,2013j,1763015,f,scotland,a level or equivalent,10-20%,35-55,0,60,n,withdrawn,-58,-2,268,0,0.0,0.0,420,3
aaa,2013j,1765788,m,south east region,he qualification,70-80%,55<=,0,60,n,pass,-43,268,268,5,66.2,67.5,7057,224
aaa,2013j,1801229,m,ireland,he qualification,20-30%,35-55,0,60,n,pass,-106,268,268,5,76.8,76.69999999999999,1443,86
aaa,2013j,1801641,m,scotland,a level or equivalent,30-40%,35-55,0,60,n,pass,-32,268,268,5,77.4,77.8,459,41
aaa,2013j,1847830,m,south west region,lower than a level,40-50%,35-55,0,60,n,pass,-164,268,268,5,71.0,69.1,6518,238
aaa,2013j,1860318,m,south west region,lower than a level,40-50%,35-55,0,300,y,pass,-53,268,268,5,62.6,62.8,5975,228
aaa,2013j,1889511,m,yorkshire region,a level or equivalent,50-60%,35-55,0,60,n,pass,-42,268,268,5,72.0,71.2,1754,99
aaa,2013j,1889577,f,south region,a level or equivalent,70-80%,35-55,0,60,y,pass,-81,268,268,5,73.6,73.2,931,63
aaa,2013j,1894188,f,east midlands region,a level or equivalent,80-90%,0-35,0,60,n,pass,-57,268,268,5,70.4,69.7,4294,120
aaa,2013j,1938355,m,south region,a level or equivalent,90-100%,35-55,0,60,n,pass,-102,268,268,5,73.0,71.2,1992,147
aaa,2013j,1942396,f,east anglian region,lower than a level,40-50%,35-55,0,120,y,pass,-29,268,268,5,53.6,54.9,470,47
aaa,2013j,1970390,m,west midlands region,lower than a level,0-10%,35-55,0,60,n,withdrawn,-108,240,268,5,83.6,83.8,11139,219
aaa,2013j,1976139,m,ireland,lower than a level,50-60%,35-55,0,120,n,pass,-195,268,268,4,67.25,50.3,1216,60
aaa,2013j,2011876,f,east anglian region,a level or equivalent,90-100%,0-35,0,60,y,pass,-32,268,268,5,76.0,75.6,1401,81
aaa,2013j,2012966,m,north western region,lower than a level,30-40%,35-55,0,60,n,pass,-102,268,268,5,78.4,79.1,519,39
aaa,2013j,2051699,f,south west region,lower than a level,70-80%,35-55,0,60,n,pass,-137,268,268,5,66.6,67.3,1734,94
aaa,2013j,2062879,f,east anglian region,a level or equivalent,60-70%,0-35,0,60,n,fail,-74,268,268,5,61.2,62.1,2386,145
aaa,2013j,2065691,m,london region,a level or equivalent,30-40%,35-55,0,330,y,withdrawn,-16,138,268,3,35.666666666666664,18.4,1430,34
aaa,2013j,2073016,f,london region,lower than a level,30-40%,35-55,0,60,n,withdrawn,-65,173,268,3,60.333333333333336,30.2,849,62
aaa,2013j,2080474,f,south region,a level or equivalent,90-100%,35-55,0,60,n,pass,-123,268,268,5,69.6,67.2,1146,78
aaa,2013j,2083877,f,west midlands region,a level or equivalent,0-10%,0-35,0,120,n,pass,-45,268,268,5,67.8,68.1,685,65
aaa,2013j,2084066,f,south west region,lower than a level,50-60%,35-55,0,60,n,fail,-148,268,268,4,59.75,41.3,1967,87
aaa,2013j,2104505,m,west midlands region,lower than a level,0-10%,35-55,0,60,n,pass,-65,268,268,5,65.6,64.1,701,53
aaa,2013j,2122180,f,north western region,lower than a level,80-90%,35-55,0,60,n,distinction,-35,268,268,5,82.4,82.3,4712,170
aaa,2013j,2139353,m,london region,a level or equivalent,50-60%,35-55,0,120,n,withdrawn,-59,163,268,3,66.0,33.1,1262,82
aaa,2013j,2143752,f,south region,lower than a level,70-80%,35-55,0,60,n,pass,-46,268,268,5,52.6,52.9,1888,83
aaa,2013j,2146792,m,north western region,he qualification,20-30%,55<=,0,60,n,pass,-59,268,268,5,70.0,70.0,2385,188
aaa,2013j,2149225,m,scotland,a level or equivalent,70-80%,35-55,0,60,y,withdrawn,-36,10,268,0,0.0,0.0,319,8
aaa,2013j,2153153,f,yorkshire region,a level or equivalent,40-50%,0-35,0,60,n,pass,-49,268,268,5,62.2,61.8,3385,110
aaa,2013j,2155014,f,west midlands region,lower than a level,80-90%,0-35,0,60,y,pass,-32,268,268,5,73.8,73.9,1454,56
aaa,2013j,2164705,f,north western region,a level or equivalent,40-50%,0-35,0,120,n,fail,-43,268,268,1,70.0,7.0,231,11
aaa,2013j,2171627,f,yorkshire region,a level or equivalent,30-40%,35-55,0,60,n,pass,-50,268,268,5,69.0,68.4,1346,73
aaa,2013j,2182846,f,london region,a level or equivalent,70-80%,35-55,0,60,n,pass,-113,268,268,5,66.0,66.3,4214,164
aaa,2013j,2194100,f,east anglian region,a level or equivalent,50-60%,35-55,0,60,n,pass,-108,268,268,5,67.2,67.3,1401,95
aaa,2013j,2197016,f,north western region,he qualification,30-40%,35-55,0,60,n,pass,-35,268,268,5,75.6,75.7,1455,72
aaa,2013j,2208424,m,scotland,a level or equivalent,20-30%,0-35,0,60,n,pass,-66,268,268,5,71.2,69.9,1080,69
aaa,2013j,2229865,f,west midlands region,a level or equivalent,10-20%,35-55,0,60,n,pass,-116,268,268,5,76.4,77.1,3236,168
aaa,2013j,2255601,f,south region,a level or equivalent,80-90%,35-55,0,120,n,withdrawn,-28,175,268,2,54.5,14.7,2543,82
aaa,2013j,2268379,f,east midlands region,a level or equivalent,20-30%,0-35,0,60,n,pass,-74,268,268,5,83.0,83.6,1685,118
aaa,2013j,2278464,m,south region,lower than a level,30-40%,35-55,0,60,n,pass,-129,268,268,5,51.4,48.9,307,33
aaa,2013j,2293923,m,south region,a level or equivalent,90-100%,0-35,0,150,n,pass,-85,268,268,5,61.2,60.5,303,24
aaa,2013j,2312620,f,east midlands region,he qualification,20-30%,35-55,0,60,n,withdrawn,-45,178,268,3,32.0,18.1,1129,44
aaa,2013j,2318055,m,wales,a level or equivalent,90-100%,35-55,0,60,n,withdrawn,-56,-19,268,0,0.0,0.0,0,0
aaa,2013j,2324976,f,scotland,he qualification,90-100%,35-55,0,60,n,withdrawn,-101,-50,268,0,0.0,0.0,0,0
aaa,2013j,2329342,f,east anglian region,lower than a level,40-50%,35-55,0,120,n,pass,-56,268,268,5,57.2,58.8,565,36
aaa,2013j,2339528,f,london region,lower than a level,40-50%,0-35,0,60,n,distinction,-57,268,268,5,80.0,80.5,593,28
aaa,2013j,2342426,m,yorkshire region,lower than a level,20-30%,35-55,0,60,n,fail,-38,268,268,5,73.2,74.2,1814,107
aaa,2013j,2344901,f,yorkshire region,a level or equivalent,60-70%,0-35,0,60,n,fail,-24,268,268,4,51.5,34.5,445,30
aaa,2013j,2358056,f,north region,he qualification,20-30%,0-35,0,60,n,fail,-102,268,268,5,67.8,69.8,1588,123
aaa,2013j,2358969,f,east anglian region,a level or equivalent,70-80%,0-35,0,180,n,withdrawn,-53,58,268,1,68.0,6.8,373,22
aaa,2013j,2364471,f,scotland,he qualification,90-100%,0-35,0,60,y,pass,-80,268,268,5,83.4,81.6,7182,257
aaa,2013j,2365101,m,south east region,he qualification,20-30%,0-35,0,300,n,withdrawn,-129,-80,268,0,0.0,0.0,0,0
aaa,2013j,2367155,f,east anglian region,a level or equivalent,80-90%,0-35,0,120,n,pass,-22,268,268,5,75.6,75.7,2148,93
aaa,2013j,2369266,f,london region,lower than a level,70-80%,35-55,0,60,n,pass,-94,268,268,5,50.6,51.2,2146,70
aaa,2013j,2376496,f,east midlands region,a level or equivalent,20-30%,0-35,0,120,n,pass,-185,268,268,5,73.4,75.5,749,83
aaa,2013j,2391984,m,south region,a level or equivalent,90-100%,0-35,0,60,n,withdrawn,-101,242,268,4,73.0,50.9,818,44
aaa,2013j,2411661,f,south region,a level or equivalent,80-90%,0-35,0,120,n,fail,-17,268,268,5,46.8,45.3,574,23
aaa,2013j,2411778,m,scotland,he qualification,20-30%,0-35,0,120,n,withdrawn,-35,220,268,2,80.0,24.3,1497,42
aaa,2013j,2412002,m,south west region,lower than a level,50-60%,35-55,0,90,n,distinction,-38,268,268,5,82.8,83.1,3344,202
aaa,2013j,2412967,f,south region,a level or equivalent,80-90%,35-55,0,60,n,pass,-73,268,268,5,77.6,77.5,2458,166
aaa,2013j,2429854,m,london region,a level or equivalent,10-20%,35-55,0,120,y,withdrawn,-52,114,268,1,51.0,5.1,655,34
aaa,2013j,2437837,f,north region,a level or equivalent,30-40%,0-35,0,60,n,pass,-53,268,268,5,74.4,74.9,2684,101
aaa,2013j,2449878,f,east midlands region,a level or equivalent,30-40%,0-35,0,60,n,pass,-32,268,268,5,60.6,60.5,622,39
aaa,2013j,2456480,m,scotland,lower than a level,80-90%,35-55,0,120,n,fail,-71,268,268,3,24.666666666666668,10.8,183,21
aaa,2013j,2457256,m,south region,lower than a level,80-90%,35-55,0,180,n,pass,-50,268,268,5,70.0,70.5,1611,94
aaa,2013j,2458355,m,london region,lower than a level,80-90%,35-55,0,60,n,pass,-81,268,268,5,90.6,91.0,4187,229
aaa,2013j,2460080,m,scotland,he qualification,90-100%,55<=,0,60,n,pass,-52,268,268,5,78.8,77.1,3424,177
aaa,2013j,2461190,m,south region,he qualification,70-80%,55<=,0,60,n,fail,-11,268,268,2,56.0,16.2,967,53
aaa,2013j,2469673,f,yorkshire region,lower than a level,20-30%,35-55,0,60,n,fail,-22,268,268,4,44.5,40.1,523,33
aaa,2013j,2470694,f,scotland,he qualification,50-60%,55<=,0,60,n,withdrawn,-106,219,268,1,67.0,13.4,2176,110
aaa,2013j,2479954,m,north western region,a level or equivalent,40-50%,0-35,0,60,n,pass,-46,268,268,5,79.6,79.69999999999999,323,43
aaa,2013j,2481901,m,wales,lower than a level,80-90%,35-55,0,60,n,pass,-195,268,268,5,75.8,74.80000000000001,1949,97
aaa,2013j,2482700,m,south region,lower than a level,90-100%,0-35,0,120,n,pass,-59,268,268,5,55.6,55.8,1616,111
aaa,2013j,2486127,f,east anglian region,he qualification,90-100%,0-35,0,120,n,pass,-144,268,268,5,73.6,74.4,1690,99
aaa,2013j,2498700,f,north western region,lower than a level,40-50%,0-35,0,240,n,pass,-43,268,268,5,77.2,77.9,2864,150
aaa,2013j,2516503,m,south east region,he qualification,40-50%,35-55,0,60,n,pass,-65,268,268,5,79.4,79.19999999999999,3070,198
aaa,2013j,2518069,m,east midlands region,a level or equivalent,90-100%,0-35,0,60,n,pass,-105,268,268,5,76.6,76.7,1617,97
aaa,2013j,2521459,f,london region,lower than a level,10-20%,0-35,0,60,n,pass,-158,268,268,5,60.8,61.5,1078,75
aaa,2013j,2523736,m,north western region,a level or equivalent,20-30%,55<=,0,120,n,pass,-46,268,268,4,61.75,43.6,470,76
aaa,2013j,2529279,f,north western region,he qualification,60-70%,35-55,0,60,n,pass,-67,268,268,5,78.0,78.8,1189,64
aaa,2013j,2532302,f,east anglian region,a level or equivalent,80-90%,0-35,0,60,n,pass,-65,268,268,5,63.2,60.3,1216,62
aaa,2013j,2536991,m,south region,he qualification,90-100%,55<=,0,60,n,distinction,-87,268,268,5,80.8,83.4,1080,95
aaa,2013j,2542724,f,west midlands region,lower than a level,40-50%,0-35,0,60,n,withdrawn,-59,13,268,0,0.0,0.0,228,9
aaa,2013j,2550279,f,north region,he qualification,20-30%,35-55,0,60,n,pass,-153,268,268,5,62.6,62.8,2809,166
aaa,2013j,2551220,f,south region,lower than a level,90-100%,0-35,0,60,n,pass,-94,268,268,5,64.8,63.4,1327,135
aaa,2013j,2552472,f,south region,he qualification,80-90%,35-55,0,120,n,withdrawn,-38,199,268,2,53.5,15.2,519,13
aaa,2013j,2555340,f,south region,he qualification,90-100%,35-55,0,60,n,pass,-67,268,268,5,80.6,79.2,4441,171
aaa,2013j,2557283,m,yorkshire region,he qualification,80-90%,55<=,0,60,n,pass,-80,268,268,5,81.2,81.6,7262,248
aaa,2013j,2559575,m,south west region,lower than a level,30-40%,0-35,0,60,n,pass,-31,268,268,5,71.2,73.1,650,51
aaa,2013j,2562034,m,east anglian region,a level or equivalent,70-80%,0-35,0,60,n,pass,-30,268,268,5,65.4,65.4,248,17
aaa,2013j,2566163,f,south region,a level or equivalent,80-90%,0-35,0,60,n,pass,-91,268,268,5,71.8,70.9,1591,83
aaa,2013j,2566592,f,south region,a level or equivalent,90-100%,35-55,0,60,n,pass,-35,268,268,5,71.8,71.8,1359,82
aaa,2013j,2569324,m,south region,a level or equivalent,90-100%,0-35,0,120,n,withdrawn,-81,93,268,0,0.0,0.0,26,3
aaa,2013j,2574528,m,ireland,he qualification,20-30%,35-55,0,60,n,pass,-16,268,268,5,75.4,77.3,988,81
aaa,2013j,2574583,m,yorkshire region,lower than a level,70-80%,35-55,0,60,n,pass,-63,268,268,5,70.8,71.9,1890,129
aaa,2013j,2576122,m,north western region,a level or equivalent,70-80%,0-35,0,60,n,withdrawn,-137,39,268,1,64.0,6.4,250,14
aaa,2013j,2578995,f,west midlands region,a level or equivalent,10-20%,0-35,0,60,y,pass,-62,268,268,5,79.6,80.1,1326,135
aaa,2013j,2586560,f,east anglian region,lower than a level,80-90%,35-55,0,60,n,pass,-94,268,268,5,73.6,72.80000000000001,2905,121
aaa,2013j,2594139,f,south west region,a level or equivalent,50-60%,0-35,0,60,n,pass,-74,268,268,5,76.0,73.5,1868,56
aaa,2013j,2598871,f,east anglian region,a level or equivalent,80-90%,35-55,0,60,n,pass,-128,268,268,5,72.6,74.0,2049,123
aaa,2013j,2599352,f,scotland,a level or equivalent,30-40%,0-35,0,120,n,pass,-106,268,268,5,76.4,75.7,1160,76
aaa,2013j,2600688,m,west midlands region,a level or equivalent,20-30%,0-35,0,60,n,pass,-165,268,268,5,70.0,70.1,582,31
aaa,2013j,2606098,f,east midlands region,a level or equivalent,90-100%,0-35,0,60,n,pass,-102,268,268,5,71.4,72.19999999999999,491,48
aaa,2013j,2613116,f,london region,lower than a level,10-20%,35-55,0,60,n,pass,-63,268,268,5,78.2,79.8,1181,60
aaa,2013j,2617002,f,yorkshire region,a level or equivalent,80-90%,0-35,0,60,n,pass,-46,268,268,5,64.8,65.2,1473,86
aaa,2013j,2620584,m,west midlands region,a level or equivalent,40-50%,0-35,0,60,y,fail,-109,268,268,0,0.0,0.0,92,5
aaa,2013j,2639449,m,east midlands region,a level or equivalent,10-20%,0-35,0,120,n,pass,-127,268,268,4,56.0,42.1,797,46
aaa,2013j,2639540,f,north western region,a level or equivalent,90-100%,35-55,0,60,n,pass,-38,268,268,5,79.4,79.9,1964,132
aaa,2013j,2639641,m,south east region,lower than a level,30-40%,35-55,0,120,n,pass,-48,268,268,5,65.6,66.5,2042,151
aaa,2013j,2641155,m,east midlands region,lower than a level,50-60%,35-55,0,60,n,pass,-71,268,268,5,79.2,79.2,4109,216
aaa,2013j,2643002,f,south west region,a level or equivalent,80-90%,35-55,0,60,n,pass,-52,268,268,5,51.2,48.8,2434,107
aaa,2013j,2645733,f,south west region,a level or equivalent,40-50%,0-35,0,180,n,pass,-100,268,268,5,82.6,81.2,1596,125
aaa,2013j,2649826,m,east anglian region,lower than a level,60-70%,35-55,0,60,n,distinction,-144,268,268,5,83.4,84.69999999999999,5974,211
aaa,2013j,2650282,m,london region,a level or equivalent,0-10%,35-55,0,60,n,pass,-29,268,268,5,84.2,84.3,641,56
aaa,2013j,2664024,m,south east region,he qualification,90-100%,35-55,0,60,n,pass,-31,268,268,5,63.2,66.2,808,72
aaa,2013j,2666246,m,north western region,a level or equivalent,90-100%,0-35,0,60,n,pass,-43,268,268,5,76.0,76.19999999999999,612,46
aaa,2013j,2669816,m,yorkshire region,a level or equivalent,90-100%,0-35,0,60,n,fail,-58,268,268,5,57.2,54.0,280,30
aaa,2013j,2671132,m,london region,he qualification,20-30%,55<=,0,60,n,pass,-38,268,268,5,68.8,69.8,3720,121
aaa,2013j,2676809,f,north region,he qualification,10-20%,0-35,0,150,n,fail,-31,268,268,3,43.333333333333336,21.4,309,26
aaa,2013j,2678643,f,south region,a level or equivalent,80-90%,0-35,0,60,n,pass,-25,268,268,5,71.4,69.7,2287,105
aaa,2013j,2685865,f,east midlands region,lower than a level,30-40%,0-35,0,60,n,pass,-101,268,268,5,78.6,78.9,2815,202
aaa,2013j,2688067,m,east anglian region,a level or equivalent,10-20%,0-35,0,60,n,pass,-31,268,268,5,67.8,68.4,289,12
aaa,2013j,2689958,m,east anglian region,a level or equivalent,40-50%,35-55,0,60,n,distinction,-71,268,268,5,81.6,81.2,3929,257
aaa,2013j,2691206,f,west midlands region,a level or equivalent,50-60%,0-35,0,60,n,distinction,-109,268,268,5,84.8,84.7,2297,193
aaa,2013j,2691244,m,south region,a level or equivalent,40-50%,35-55,0,180,n,pass,-87,268,268,4,58.25,52.8,472,76
aaa,2013j,2694424,m,east anglian region,a level or equivalent,70-80%,35-55,0,120,n,pass,-170,268,268,5,79.4,76.5,4218,206
aaa,2013j,2698257,m,east midlands region,lower than a level,60-70%,0-35,0,120,n,pass,-58,268,268,5,67.8,69.4,758,69
aaa,2014j,6516,m,scotland,he qualification,80-90%,55<=,0,60,n,pass,-52,269,269,5,61.8,63.5,2791,159
aaa,2014j,24734,f,south region,lower than a level,60-70%,0-35,0,60,n,pass,-18,269,269,5,46.8,47.5,499,56
aaa,2014j,26192,f,east anglian region,a level or equivalent,60-70%,35-55,0,60,n,distinction,-38,269,269,5,86.2,86.3,2223,118
aaa,2014j,28061,m,yorkshire region,lower than a level,40-50%,35-55,0,60,n,pass,-130,269,269,5,77.6,77.4,1590,148
aaa,2014j,31600,f,south west region,a level or equivalent,40-50%,0-35,0,60,n,pass,-52,269,269,5,54.8,55.5,429,19
aaa,2014j,46844,m,north region,he qualification,30-40%,35-55,0,60,n,pass,-74,269,269,5,64.8,66.5,340,46
